,Email,Class
4981,"['slept?', 'i', 'thinkthis', 'time', '&lt;#&gt;', 'pm', 'is', 'not', 'dangerous']",ham
3264,"['44', '7732584351', 'do', 'you', 'want', 'a', 'new', 'nokia', '3510i', 'colour', 'phone', 'deliveredtomorrow?', 'with', '300', 'free', 'minutes', 'to', 'any', 'mobile', '+', '100', 'free', 'texts', '+', 'free', 'camcorder', 'reply', 'or', 'call', '08000930705']",spam
2784,"['yeah', 'get', 'the', 'unlimited']",ham
2810,"['thinkin', 'about', 'someone', 'is', 'all', 'good', 'no', 'drugs', 'for', 'that']",ham
681,"['ìï', 'log', 'off', '4', 'wat', 'its', 'sdryb8i']",ham
2170,"['i', 'wont', 'so', 'wats', 'wit', 'the', 'guys']",ham
1099,"['been', 'up', 'to', 'ne', 'thing', 'interesting', 'did', 'you', 'have', 'a', 'good', 'birthday?', 'when', 'are', 'u', 'wrking', 'nxt?', 'i', 'started', 'uni', 'today']",ham
2208,"['hmm', 'well', 'night', 'night']",ham
2138,"['but', 'i', 'juz', 'remembered', 'i', 'gotta', 'bathe', 'my', 'dog', 'today']",ham
4685,"['but', 'pls', 'dont', 'play', 'in', 'others', 'life']",ham
1349,"['free2day', 'sexy', 'st', 'georges', 'day', 'pic', 'of', 'jordan!txt', 'pic', 'to', '89080', 'dont', 'miss', 'out', 'then', 'every', 'wk', 'a', 'saucy', 'celeb!4', 'more', 'pics', 'c', 'pocketbabecouk', '0870241182716', 'å£3/wk']",spam
4099,"['i', 'not', 'at', 'home', 'now', 'lei']",ham
2888,"['my', 'battery', 'is', 'low', 'babe']",ham
3257,"['he', 'fucking', 'chickened', 'out', 'he', 'messaged', 'me', 'he', 'would', 'be', 'late', 'and', 'woould', 'buzz', 'me', 'and', 'then', 'i', 'didnt', 'hear', 'a', 'word', 'from', 'him']",ham
967,"['what', 'do', 'u', 'want', 'when', 'i', 'come', 'back?a', 'beautiful', 'necklace', 'as', 'a', 'token', 'of', 'my', 'heart', 'for', 'youthats', 'what', 'i', 'will', 'give', 'but', 'only', 'to', 'my', 'wife', 'of', 'my', 'likingbe', 'that', 'and', 'seeno', 'one', 'can', 'give', 'you', 'thatdont', 'call', 'mei', 'will', 'wait', 'till', 'i', 'come']",ham
3898,"['ìï', 'mean', 'its', 'confirmed', 'i', 'tot', 'they', 'juz', 'say', 'oni', 'ok', 'then']",ham
3455,"['ok', 'ill', 'do', 'you', 'right', 'later']",ham
1100,"['you', 'busy', 'or', 'can', 'i', 'come', 'by', 'at', 'some', 'point', 'and', 'figure', 'out', 'what', 'were', 'doing', 'tomorrow']",ham
3759,"['well', 'join', 'the', '&lt;#&gt;', 'bus']",ham
3387,"['same', 'as', 'kallis', 'dismissial', 'in', '2nd', 'test-']",ham
4507,"['not', 'able', 'to', 'do', 'anything']",ham
611,"['its', 'a', 'valentine', 'game', 'send', 'dis', 'msg', 'to', 'all', 'ur', 'friends', 'if', '5', 'answers', 'r', 'd', 'same', 'then', 'someone', 'really', 'loves', 'u', 'ques-', 'which', 'colour', 'suits', 'me', 'the', 'best?rply', 'me']",ham
4797,"['just', 'come', 'home', 'i', 'dont', 'want', 'u', 'to', 'be', 'miserable']",ham
2111,"['you', 'are', 'a', 'winner', 'you', 'have', 'been', 'specially', 'selected', 'to', 'receive', 'å£1000', 'cash', 'or', 'a', 'å£2000', 'award', 'speak', 'to', 'a', 'live', 'operator', 'to', 'claim', 'call', '087123002209am-7pm', 'cost', '10p']",spam
1498,"['time', 'n', 'smile', 'r', 'the', 'two', 'crucial', 'things', 'in', 'our', 'life', 'sometimes', 'time', 'makes', 'us', 'to', 'forget', 'smile', 'and', 'sometimes', 'someones', 'smile', 'makes', 'us', 'to', 'forget', 'time', 'gud', 'noon']",ham
4036,"['dont', 'flatter', 'yourself', 'tell', 'that', 'man', 'of', 'mine', 'two', 'pints', 'of', 'carlin', 'in', 'ten', 'minutes', 'please']",ham
3243,"['squeeeeeze!!', 'this', 'is', 'christmas', 'hug', 'if', 'u', 'lik', 'my', 'frndshp', 'den', 'hug', 'me', 'back', 'if', 'u', 'get', '3', 'u', 'r', 'cute', '6', 'u', 'r', 'luvd*', '9', 'u', 'r', 'so', 'lucky;', 'none?', 'people', 'hate', 'u']",ham
4443,"['come', 'back', 'to', 'tampa', 'ffffuuuuuuu']",ham
1846,"['free', 'nokia', 'or', 'motorola', 'with', 'upto', '12mths', '1/2price', 'linerental', '500', 'free', 'x-net', 'mins&100txt/mth', 'free', 'btooth*', 'call', 'mobileupd8', 'on', '08001950382', 'or', 'call', '2optout/d3wv']",spam
2708,"['sorry', 'de', 'i', 'went', 'to', 'shop']",ham
495,"['got', 'meh', 'when?']",ham
3503,"['will', 'you', 'be', 'here', 'for', 'food']",ham
1153,"['1000s', 'of', 'girls', 'many', 'local', '2', 'u', 'who', 'r', 'virgins', '2', 'this', '&', 'r', 'ready', '2', '4fil', 'ur', 'every', 'sexual', 'need', 'can', 'u', '4fil', 'theirs?', 'text', 'cute', 'to', '69911å£150p', 'm']",spam
5544,"['im', 'taking', 'derek', '&amp;', 'taylor', 'to', 'walmart', 'if', 'im', 'not', 'back', 'by', 'the', 'time', 'youre', 'done', 'just', 'leave', 'the', 'mouse', 'on', 'my', 'desk', 'and', 'ill', 'text', 'you', 'when', 'priscillas', 'ready']",ham
3388,"['o', 'guess', 'they', 'both', 'got', 'screwd']",ham
2552,"['ìï', 'give', 'me', 'some', 'time', 'to', 'walk', 'there']",ham
3159,"['how', 'much', 'did', 'ur', 'hdd', 'casing', 'cost']",ham
5299,"['well', 'good', 'morning', 'mr', 'hows', 'london', 'treatin', 'ya', 'treacle?']",ham
4703,"['yar', 'but', 'they', 'say', 'got', 'some', 'error']",ham
4862,"['bored', 'housewives!', 'chat', 'n', 'date', 'now!', '08717507711!', 'bt-national', 'rate', '10p/min', 'only', 'from', 'landlines!']",spam
5377,"['the', 'current', 'leading', 'bid', 'is', '151', 'to', 'pause', 'this', 'auction', 'send', 'out', 'customer', 'care', '08718726270']",spam
1595,"['pls', 'confirm', 'the', 'time', 'to', 'collect', 'the', 'cheque']",ham
3151,"['hard', 'live', '121', 'chat', 'just', '60p/min', 'choose', 'your', 'girl', 'and', 'connect', 'live', 'call', '09094646899', 'now!', 'cheap', 'chat', 'uks', 'biggest', 'live', 'service', 'vu', 'bcm1896wc1n3xx']",spam
4375,"['if', 'you', 'dont', 'your', 'prize', 'will', 'go', 'to', 'another', 'customer', 't&c', 'at', 'wwwt-cbiz', '18+', '150p/min', 'polo', 'ltd', 'suite', '373', 'london', 'w1j', '6hl', 'please', 'call', 'back', 'if', 'busy']",spam
3555,"['ok', 'lor', 'im', 'in', 'town', 'now', 'lei']",ham
3178,"['does', 'cinema', 'plus', 'drink', 'appeal', 'tomo?', '*', 'is', 'a', 'fr', 'thriller', 'by', 'director', 'i', 'like', 'on', 'at', 'mac', 'at', '830']",ham
1012,"['i', 'dunno', 'they', 'close', 'oredi', 'not', 'ìï', 'v', 'ma', 'fan']",ham
1714,"['asking', 'do', 'u', 'knw', 'them', 'or', 'nt?', 'may', 'be', 'ur', 'frnds', 'or', 'classmates?']",ham
3641,"['my', 'house', 'here', 'e', 'sky', 'quite', 'dark', 'liao', 'if', 'raining', 'then', 'got', 'excuse', 'not', '2', 'run', 'already', 'rite', 'hee']",ham
1927,"['call', 'from', '08702490080', '-', 'tells', 'u', '2', 'call', '09066358152', 'to', 'claim', 'å£5000', 'prize', 'u', 'have', '2', 'enter', 'all', 'ur', 'mobile', '&', 'personal', 'details', '@', 'the', 'prompts', 'careful!']",spam
116,"['you', 'are', 'a', 'winner', 'u', 'have', 'been', 'specially', 'selected', '2', 'receive', 'å£1000', 'or', 'a', '4*', 'holiday', 'flights', 'inc', 'speak', 'to', 'a', 'live', 'operator', '2', 'claim', '0871277810910p/min', '18+']",spam
4914,"['we', 'took', 'hooch', 'for', 'a', 'walk', 'toaday', 'and', 'i', 'fell', 'over!', 'splat!', 'grazed', 'my', 'knees', 'and', 'everything!', 'should', 'have', 'stayed', 'at', 'home!', 'see', 'you', 'tomorrow!']",ham
3046,"['ok', 'not', 'much', 'to', 'do', 'here', 'though', 'h&m', 'friday', 'cant', 'wait', 'dunno', 'wot', 'the', 'hell', 'im', 'gonna', 'do', 'for', 'another', '3', 'weeks!', 'become', 'a', 'slob-', 'oh', 'wait', 'already', 'done', 'that!']",ham
3660,"['well', 'then', 'you', 'have', 'a', 'great', 'weekend!']",ham
3700,"['shall', 'i', 'get', 'my', 'pouch?']",ham
536,"['probably', 'gonna', 'be', 'here', 'for', 'a', 'while', 'see', 'you', 'later', 'tonight', '&lt;']",ham
4353,"['important', 'information', '4', 'orange', 'user', '0789xxxxxxx', 'today', 'is', 'your', 'lucky', 'day!2find', 'out', 'why', 'log', 'onto', 'http//wwwurawinnercom', 'theres', 'a', 'fantastic', 'surprise', 'awaiting', 'you!']",spam
3323,"['i', 'don', 'wake', 'since', 'i', 'checked', 'that', 'stuff', 'and', 'saw', 'that', 'its', 'true', 'no', 'available', 'spaces', 'pls', 'call', 'the', 'embassy', 'or', 'send', 'a', 'mail', 'to', 'them']",ham
2146,"['ok', 'can', 'be', 'later', 'showing', 'around', '8-830', 'if', 'you', 'want', '+', 'cld', 'have', 'drink', 'before', 'wld', 'prefer', 'not', 'to', 'spend', 'money', 'on', 'nosh', 'if', 'you', 'dont', 'mind', 'as', 'doing', 'that', 'nxt', 'wk']",ham
1268,"['can', 'u', 'get', '2', 'phone', 'now?', 'i', 'wanna', 'chat', '2', 'set', 'up', 'meet', 'call', 'me', 'now', 'on', '09096102316', 'u', 'can', 'cum', 'here', '2moro', 'luv', 'jane', 'xx', 'callså£1/minmoremobsemspobox45po139wa']",spam
3874,"['okie', 'but', 'i', 'scared', 'u', 'say', 'i', 'fat', 'then', 'u', 'dun', 'wan', 'me', 'already']",ham
4867,"['watching', 'cartoon', 'listening', 'music', '&amp;', 'at', 'eve', 'had', 'to', 'go', 'temple', '&amp;', 'church', 'what', 'about', 'u?']",ham
1509,"['when', 'u', 'love', 'someone', 'dont', 'make', 'them', 'to', 'love', 'u', 'as', 'much', 'as', 'u', 'do', 'but', 'love', 'them', 'so', 'much', 'that', 'they', 'dont', 'want', 'to', 'be', 'loved', 'by', 'anyone', 'except', 'you', 'gud', 'nit']",ham
5168,"['i‰û÷ve', 'got', 'some', 'salt', 'you', 'can', 'rub', 'it', 'in', 'my', 'open', 'wounds', 'if', 'you', 'like!']",ham
4752,"['cashbincouk', 'get', 'lots', 'of', 'cash', 'this', 'weekend!', 'wwwcashbincouk', 'dear', 'welcome', 'to', 'the', 'weekend', 'we', 'have', 'got', 'our', 'biggest', 'and', 'best', 'ever', 'cash', 'give', 'away!!', 'these']",spam
2729,"['i', 'havent', 'lei', 'next', 'mon', 'can?']",ham
2450,"['i', 'know', 'complain', 'num', 'onlybettr', 'directly', 'go', 'to', 'bsnl', 'offc', 'nd', 'apply', 'for', 'it']",ham
3343,"['oh', 'great', 'ill', 'disturb', 'him', 'more', 'so', 'that', 'we', 'can', 'talk']",ham
2645,"['em', 'its', 'olowoyey@', 'uscedu', 'have', 'a', 'great', 'time', 'in', 'argentina', 'not', 'sad', 'about', 'secretary', 'everything', 'is', 'a', 'blessing']",ham
1664,"['dunno', 'cos', 'i', 'was', 'v', 'late', 'n', 'when', 'i', 'reach', 'they', 'inside', 'already', 'but', 'we', 'ate', 'spageddies', 'lor', 'its', 'e', 'gals', 'who', 'r', 'laughing', 'at', 'me', 'lor']",ham
4763,"['hitechnical', 'supportproviding', 'assistance', 'to', 'us', 'customer', 'through', 'call', 'and', 'email']",ham
4818,"['got', 'smaller', 'capacity', 'one?', 'quite', 'ex']",ham
4831,"['rats', 'hey', 'did', 'u', 'ever', 'vote', 'for', 'the', 'next', 'themes?']",ham
5443,"['you', 'have', 'won', 'a', 'guaranteed', '32000', 'award', 'or', 'maybe', 'even', 'å£1000', 'cash', 'to', 'claim', 'ur', 'award', 'call', 'free', 'on', '0800', '18+', 'its', 'a', 'legitimat', 'efreefone', 'number', 'wat', 'do', 'u', 'think???']",spam
3974,"['do', 'u', 'think', 'that', 'any', 'girl', 'will', 'propose', 'u', 'today', 'by', 'seing', 'ur', 'bloody', 'funky', 'shit', 'fucking', 'faceasssssholeeee']",ham
3980,"['huh', 'i', 'cant', 'thk', 'of', 'more', 'oredi', 'how', 'many', 'pages', 'do', 'we', 'have?']",ham
3,"['u', 'dun', 'say', 'so', 'early', 'hor', 'u', 'c', 'already', 'then', 'say']",ham
4470,"['wa', 'u', 'so', 'efficient', 'gee', 'thanx']",ham
957,"['welp', 'apparently', 'he', 'retired']",ham
2849,"['shes', 'fine', 'good', 'to', 'hear', 'from', 'you', 'how', 'are', 'you', 'my', 'dear?', 'happy', 'new', 'year', 'oh']",ham
2605,"['r', 'u', '&sam', 'p', 'in', 'eachother', 'if', 'we', 'meet', 'we', 'can', 'go', '2', 'my', 'house']",ham
2681,"['i', 'got', 'a', 'call', 'from', 'a', 'landline', 'number', 'i', 'am', 'asked', 'to', 'come', 'to', 'anna', 'nagar', 'i', 'will', 'go', 'in', 'the', 'afternoon']",ham
2114,"['well', 'i', 'wasnt', 'available', 'as', 'i', 'washob', 'nobbing', 'with', 'last', 'night', 'so', 'they', 'had', 'to', 'ask', 'nickey', 'platt', 'instead', 'of', 'me!;']",ham
925,"['k', 'wait', 'chikkuil', 'send', 'aftr', '&lt;#&gt;', 'mins']",ham
1258,"['honey', 'boo', 'im', 'missing', 'u']",ham
3557,"['no', 'da', 'vijay', 'going', 'to', 'talk', 'in', 'jaya', 'tv']",ham
744,"['men', 'like', 'shorter', 'ladies', 'gaze', 'up', 'into', 'his', 'eyes']",ham
4077,"['gam', 'gone', 'after', 'outstanding', 'innings']",ham
1328,"['my', 'exam', 'is', 'for', 'february', '4', 'wish', 'you', 'a', 'great', 'day']",ham
5411,"['i', 'ask', 'if', 'u', 'meeting', 'da', 'ge', 'tmr', 'nite']",ham
3695,"['i', 'am', 'in', 'tirupur', 'call', 'you', 'da']",ham
4767,"['im', 'not', 'sure', 'if', 'its', 'still', 'available', 'though']",ham
183,"['he', 'will', 'you', 'guys', 'close?']",ham
2855,"['japanese', 'proverb', 'if', 'one', 'can', 'do', 'it', 'u', 'too', 'can', 'do', 'it', 'if', 'none', 'can', 'do', 'itu', 'must', 'do', 'it', 'indian', 'version', 'if', 'one', 'can', 'do', 'it', 'let', 'him', 'do', 'it', 'if', 'none', 'can', 'do', 'itleave', 'it!!', 'and', 'finally', 'kerala', 'version', 'if', 'one', 'can', 'do', 'it', 'stop', 'him', 'doing', 'it', 'if', 'none', 'can', 'do', 'it', 'make', 'a', 'strike', 'against', 'it']",ham
4102,"['u', 'have', 'a', 'secret', 'admirer', 'who', 'is', 'looking', '2', 'make', 'contact', 'with', 'u-find', 'out', 'who', 'they', 'r*reveal', 'who', 'thinks', 'ur', 'so', 'special-call', 'on', '09058094599']",spam
1943,"['yeah', 'ill', 'leave', 'in', 'a', 'couple', 'minutes', '&amp;', 'let', 'you', 'know', 'when', 'i', 'get', 'to', 'mu']",ham
3319,"['eh', 'sorry', 'leh', 'i', 'din', 'c', 'ur', 'msg', 'not', 'sad', 'already', 'lar', 'me', 'watching', 'tv', 'now', 'u', 'still', 'in', 'office?']",ham
5389,"['okok', 'okthenwhats', 'ur', 'todays', 'plan']",ham
2019,"['anything', 'lor', 'but', 'toa', 'payoh', 'got', 'place', '2', 'walk', 'meh']",ham
3169,"['mah', 'b', 'ill', 'pick', 'it', 'up', 'tomorrow']",ham
4399,"['juz', 'go', 'google', 'n', 'search', '4', 'qet']",ham
1433,"['you', 'intrepid', 'duo', 'you!', 'have', 'a', 'great', 'time', 'and', 'see', 'you', 'both', 'soon']",ham
203,"['goodmorning', 'sleeping', 'ga']",ham
3273,"['thanx', 'a', 'lot']",ham
4602,"['and', 'i', 'dont', 'plan', 'on', 'staying', 'the', 'night', 'but', 'i', 'prolly', 'wont', 'be', 'back', 'til', 'late']",ham
49,"['u', 'dont', 'know', 'how', 'stubborn', 'i', 'am', 'i', 'didnt', 'even', 'want', 'to', 'go', 'to', 'the', 'hospital', 'i', 'kept', 'telling', 'mark', 'im', 'not', 'a', 'weak', 'sucker', 'hospitals', 'are', 'for', 'weak', 'suckers']",ham
1235,"['your', 'opinion', 'about', 'me?', '1', 'over', '2', 'jada', '3', 'kusruthi', '4', 'lovable', '5', 'silent', '6', 'spl', 'character', '7', 'not', 'matured', '8', 'stylish', '9', 'simple', 'pls', 'reply']",ham
4583,"['noooooooo', 'please', 'last', 'thing', 'i', 'need', 'is', 'stress', 'for', 'once', 'in', 'your', 'life', 'be', 'fair']",ham
964,"['are', 'you', 'this', 'much', 'buzy']",ham
386,"['customer', 'place', 'i', 'will', 'call', 'you']",ham
2121,"['do', 'you', 'know', 'when', 'the', 'result']",ham
3382,"['k', 'must', 'book', 'a', 'not', 'huh?', 'so', 'going', 'for', 'yoga', 'basic', 'on', 'sunday?']",ham
4125,"['spjanuary', 'male', 'sale!', 'hot', 'gay', 'chat', 'now', 'cheaper', 'call', '08709222922', 'national', 'rate', 'from', '15p/min', 'cheap', 'to', '78p/min', 'peak!', 'to', 'stop', 'texts', 'call', '08712460324', '10p/min']",spam
3214,"['i', 'want', 'snow', 'its', 'just', 'freezing', 'and', 'windy']",ham
5029,"['is', 'there', 'coming', 'friday', 'is', 'leave', 'for', 'pongal?do', 'you', 'get', 'any', 'news', 'from', 'your', 'work', 'place']",ham
160,"['keep', 'yourself', 'safe', 'for', 'me', 'because', 'i', 'need', 'you', 'and', 'i', 'miss', 'you', 'already', 'and', 'i', 'envy', 'everyone', 'that', 'sees', 'you', 'in', 'real', 'life']",ham
4510,"['sorry', 'i', 'missed', 'you', 'babe', 'i', 'was', 'up', 'late', 'and', 'slept', 'in', 'i', 'hope', 'you', 'enjoy', 'your', 'driving', 'lesson', 'boytoy', 'i', 'miss', 'you', 'too', '*teasing', 'kiss*']",ham
2165,"['thank', 'you', 'and', 'by', 'the', 'way', 'i', 'just', 'lost']",ham
1736,"['i', 'cant', 'pick', 'the', 'phone', 'right', 'now', 'pls', 'send', 'a', 'message']",ham
2561,"['yeah', 'i', 'am', 'so', 'ill', 'leave', 'maybe', '7ish?']",ham
2531,"['yup', 'ok']",ham
5206,"['i', 'will', 'reach', 'ur', 'home', 'in', '&lt;#&gt;', 'minutes']",ham
1615,"['k', 'makes', 'sense', 'btw', 'carlos', 'is', 'being', 'difficult', 'so', 'you', 'guys', 'are', 'gonna', 'smoke', 'while', 'i', 'go', 'pick', 'up', 'the', 'second', 'batch', 'and', 'get', 'gas']",ham
3452,"['nowadays', 'people', 'are', 'notixiquating', 'the', 'laxinorficated', 'opportunity', 'for', 'bambling', 'of', 'entropication', 'have', 'you', 'ever', 'oblisingately', 'opted', 'ur', 'books', 'for', 'the', 'masteriastering', 'amplikater', 'of', 'fidalfication?', 'it', 'is', 'very', 'champlaxigating', 'i', 'think', 'it', 'is', 'atrocious', 'wotz', 'ur', 'opinion????', 'junna']",ham
2519,"['misplaced', 'your', 'number', 'and', 'was', 'sending', 'texts', 'to', 'your', 'old', 'number', 'wondering', 'why', 'ive', 'not', 'heard', 'from', 'you', 'this', 'year', 'all', 'the', 'best', 'in', 'your', 'mcat', 'got', 'this', 'number', 'from', 'my', 'atlanta', 'friends']",ham
316,"['hmmm', 'guess', 'we', 'can', 'go', '4', 'kb', 'n', 'power', 'yoga', 'haha', 'dunno', 'we', 'can', 'tahan', 'power', 'yoga', 'anot', 'thk', 'got', 'lo', 'oso', 'forgot', 'liao']",ham
2734,"['i', 'meant', 'middle', 'left', 'or', 'right?']",ham
1572,"['ur', 'cash-balance', 'is', 'currently', '500', 'pounds', '-', 'to', 'maximize', 'ur', 'cash-in', 'now', 'send', 'go', 'to', '86688', 'only', '150p/msg', 'cc', '08718720201', 'hg/suite342/2lands', 'row/w1j6hl']",spam
5349,"['im', 'home']",ham
4945,"['im', 'already', 'back', 'home', 'so', 'no', 'probably', 'not']",ham
759,"['call', 'me', 'when', 'you/carlos', 'is/are', 'here', 'my', 'phones', 'vibrate', 'is', 'acting', 'up', 'and', 'i', 'might', 'not', 'hear', 'texts']",ham
2574,"['now', 'thats', 'going', 'to', 'ruin', 'your', 'thesis!']",ham
2887,"['i', 'take', 'it', 'we', 'didnt', 'have', 'the', 'phone', 'callon', 'friday', 'can', 'we', 'assume', 'we', 'wont', 'have', 'it', 'this', 'year', 'now?']",ham
2441,"['i', 'donno', 'if', 'they', 'are', 'scorable']",ham
2871,"['see', 'you', 'there!']",ham
4141,"['infact', 'happy', 'new', 'year', 'how', 'are', 'you', 'where', 'are', 'you', 'when', 'are', 'we', 'seeing']",ham
3258,"['congratulations!', 'thanks', 'to', 'a', 'good', 'friend', 'u', 'have', 'won', 'the', 'å£2000', 'xmas', 'prize', '2', 'claim', 'is', 'easy', 'just', 'call', '08718726978', 'now!', 'only', '10p', 'per', 'minute', 'bt-national-rate']",spam
3973,"['roger', 'that', 'we‰û÷re', 'probably', 'going', 'to', 'rem', 'in', 'about', '20']",ham
2411,"['i', 'dont', 'know', 'u', 'and', 'u', 'dont', 'know', 'me', 'send', 'chat', 'to', '86688', 'now', 'and', 'lets', 'find', 'each', 'other!', 'only', '150p/msg', 'rcvd', 'hg/suite342/2lands/row/w1j6hl', 'ldn', '18', 'years', 'or', 'over']",spam
4085,"['lemme', 'know', 'when', 'youre', 'here']",ham
4536,"['normally', 'i', 'use', 'to', 'drink', 'more', 'water', 'daily']",ham
2831,"['its', 'normally', 'hot', 'mail', 'com', 'you', 'see!']",ham
1177,"['just', 'nw', 'i', 'came', 'to', 'hme', 'da']",ham
3530,"['prepare', 'to', 'be', 'pounded', 'every', 'night']",ham
3576,"['yeah', 'confirmed', 'for', 'you', 'staying', 'at', 'that', 'weekend']",ham
2000,"['idea', 'will', 'soon', 'get', 'converted', 'to', 'live']",ham
3090,"['lord', 'of', 'the', 'ringsreturn', 'of', 'the', 'king', 'in', 'store', 'now!reply', 'lotr', 'by', '2', 'june', '4', 'chance', '2', 'win', 'lotr', 'soundtrack', 'cds', 'stdtxtrate', 'reply', 'stop', 'to', 'end', 'txts']",spam
4574,"['not', 'directly', 'behind', 'abt', '4', 'rows', 'behind', 'ì_']",ham
4142,"['in', 'the', 'simpsons', 'movie', 'released', 'in', 'july', '2007', 'name', 'the', 'band', 'that', 'died', 'at', 'the', 'start', 'of', 'the', 'film?', 'a-green', 'day', 'b-blue', 'day', 'c-red', 'day', 'send', 'a', 'b', 'or', 'c']",spam
1108,"['no', 'youll', 'just', 'get', 'a', 'headache', 'trying', 'to', 'figure', 'it', 'out', 'u', 'can', 'trust', 'me', 'to', 'do', 'the', 'math', 'i', 'promise', 'o-']",ham
1759,"['nt', 'yet', 'chikkusimple', 'habbahw', 'abt', 'u?']",ham
1542,"['now', 'press', 'conference', 'da']",ham
3230,"['no', 'plm', 'i', 'will', 'come', 'da', 'on', 'the', 'way']",ham
1063,"['we', 'have', 'new', 'local', 'dates', 'in', 'your', 'area', '-', 'lots', 'of', 'new', 'people', 'registered', 'in', 'your', 'area', 'reply', 'date', 'to', 'start', 'now!', '18', 'only', 'wwwflirtpartyus', 'replys150']",spam
1319,"['correct', 'so', 'how', 'was', 'work', 'today']",ham
1529,"['should', 'i', 'have', 'picked', 'up', 'a', 'receipt', 'or', 'something', 'earlier']",ham
4557,"['piss', 'is', 'talking', 'is', 'someone', 'that', 'realise', 'u', 'that', 'point', 'this', 'at', 'is', 'itnow', 'read', 'it', 'backwards']",ham
