,Email,Class
15,"['xxxmobilemovieclub', 'to', 'use', 'your', 'credit', 'click', 'the', 'wap', 'link', 'in', 'the', 'next', 'txt', 'message', 'or', 'click', 'here>>', 'http//wap', 'xxxmobilemovieclubcom?n=qjkgighjjgcbl']",spam
4180,"['ok', 'da', 'i', 'already', 'planned', 'i', 'wil', 'pick', 'you']",ham
1055,"['im', 'at', 'work', 'please', 'call']",ham
24,"['ffffffffff', 'alright', 'no', 'way', 'i', 'can', 'meet', 'up', 'with', 'you', 'sooner?']",ham
2622,"['im', 'coming', 'home', '4', 'dinner']",ham
1227,"['so', 'ì_ll', 'be', 'submitting', 'da', 'project', 'tmr', 'rite?']",ham
2191,"['congrats', '!', 'treat', 'pendingi', 'am', 'not', 'on', 'mail', 'for', '2', 'dayswill', 'mail', 'once', 'thrurespect', 'mother', 'at', 'homecheck', 'mails']",ham
4192,"['ok', 'im', 'coming', 'home', 'now']",ham
4783,"['indeed', 'and', 'by', 'the', 'way', 'it', 'was', 'either', 'or', '-', 'not', 'both', '!']",ham
5004,"['guess', 'which', 'pub', 'im', 'in?', 'im', 'as', 'happy', 'as', 'a', 'pig', 'in', 'clover', 'or', 'whatever', 'the', 'saying', 'is!']",ham
5206,"['i', 'will', 'reach', 'ur', 'home', 'in', '&lt;#&gt;', 'minutes']",ham
2542,"['package', 'all', 'your', 'programs', 'well']",ham
2909,"['how', 'do', 'you', 'guys', 'go', 'to', 'see', 'movies', 'on', 'your', 'side']",ham
2830,"['thanx', '4', 'sending', 'me', 'home']",ham
4905,"['will', 'you', 'come', 'online', 'today', 'night']",ham
906,"['all', 'the', 'lastest', 'from', 'stereophonics', 'marley', 'dizzee', 'racal', 'libertines', 'and', 'the', 'strokes!', 'win', 'nookii', 'games', 'with', 'flirt!!', 'click', 'themob', 'wap', 'bookmark', 'or', 'text', 'wap', 'to', '82468']",spam
3050,"['awesome', 'question', 'with', 'a', 'cute', 'answer', 'someone', 'asked', 'a', 'boy', '\\how', 'is', 'ur', 'life?\\', 'he', 'smiled', '&amp;', 'answered', '\\she', 'is', 'fine!\\', 'gudnite']",ham
1616,"['did', 'u', 'download', 'the', 'fring', 'app?']",ham
4405,"['as', 'one', 'of', 'our', 'registered', 'subscribers', 'u', 'can', 'enter', 'the', 'draw', '4', 'a', '100', 'gb', 'gift', 'voucher', 'by', 'replying', 'with', 'enter', 'to', 'unsubscribe', 'text', 'stop']",spam
4762,"['prepare', 'to', 'be', 'pleasured']",ham
4183,"['i', 'just', 'really', 'need', 'shit', 'before', 'tomorrow', 'and', 'i', 'know', 'you', 'wont', 'be', 'awake', 'before', 'like', '6']",ham
103,"['wow', 'youre', 'right!', 'i', 'didnt', 'mean', 'to', 'do', 'that', 'i', 'guess', 'once', 'i', 'gave', 'up', 'on', 'boston', 'men', 'and', 'changed', 'my', 'search', 'location', 'to', 'nyc', 'something', 'changed', 'cuz', 'on', 'my', 'signin', 'page', 'it', 'still', 'says', 'boston']",ham
3131,"['ive', 'been', 'barred', 'from', 'all', 'b', 'and', 'q', 'stores', 'for', 'life!?this', 'twat', 'in', 'orange', 'dungerees', 'came', 'up', 'to', 'me', 'and', 'asked', 'if', 'i', 'wanted', 'decking?', 'so', 'i', 'got', 'the', 'first', 'punch', 'in!!']",ham
1697,"['free', 'msg', 'sorry', 'a', 'service', 'you', 'ordered', 'from', '81303', 'could', 'not', 'be', 'delivered', 'as', 'you', 'do', 'not', 'have', 'sufficient', 'credit', 'please', 'top', 'up', 'to', 'receive', 'the', 'service']",spam
1639,"['alright', 'were', 'all', 'set', 'here', 'text', 'the', 'man']",ham
3652,"['it', 'has', 'issues', 'right', 'now', 'ill', 'fix', 'for', 'her', 'by', 'tomorrow']",ham
2902,"['tell', 'me', 'pa', 'how', 'is', 'pain', 'de']",ham
3675,"['hey', 'r', 'ì_', 'still', 'online?', 'ive', 'finished', 'the', 'formatting']",ham
4876,"['the', 'worlds', 'most', 'happiest', 'frnds', 'never', 'have', 'the', 'same', 'characters', 'dey', 'just', 'have', 'the', 'best', 'understanding', 'of', 'their', 'differences']",ham
2353,"['r', 'we', 'going', 'with', 'the', '&lt;#&gt;', 'bus?']",ham
2606,"['-', 'yeah!', 'lol', 'luckily', 'i', 'didnt', 'have', 'a', 'starring', 'role', 'like', 'you!']",ham
4224,"['\\the', 'world', 'suffers', 'a', 'lot', 'not', 'because', 'of', 'the', 'violence', 'of', 'bad', 'people', 'but', 'because', 'of', 'the', 'silence', 'of', 'good', 'people!\\']",ham
1132,"['good', 'morning', 'princess!', 'how', 'are', 'you?']",ham
5130,"['any', 'way', 'where', 'are', 'you', 'and', 'what', 'doing']",ham
4877,"['no', '1', 'polyphonic', 'tone', '4', 'ur', 'mob', 'every', 'week!', 'just', 'txt', 'pt2', 'to', '87575', '1st', 'tone', 'free', '!', 'so', 'get', 'txtin', 'now', 'and', 'tell', 'ur', 'friends', '150p/tone', '16', 'reply', 'hl', '4info']",spam
2036,"['oh', 'sorry', 'please', 'its', 'over']",ham
4800,"['the', 'guy', 'at', 'the', 'car', 'shop', 'who', 'was', 'flirting', 'with', 'me', 'got', 'my', 'phone', 'number', 'from', 'the', 'paperwork', 'and', 'called', 'and', 'texted', 'me', 'im', 'nervous', 'because', 'of', 'course', 'now', 'he', 'may', 'have', 'my', 'address', 'should', 'i', 'call', 'his', 'boss', 'and', 'tell', 'him', 'knowing', 'this', 'may', 'get', 'him', 'fired?']",ham
1731,"['k', 'can', 'that', 'happen', 'tonight?']",ham
4419,"['ok', 'i', 'msg', 'u', 'b4', 'i', 'leave', 'my', 'house']",ham
3669,"['ok', 'thanx', 'take', 'care', 'then']",ham
5497,"['sms', 'services', 'for', 'your', 'inclusive', 'text', 'credits', 'pls', 'goto', 'wwwcomuknet', 'login=', '3qxj9', 'unsubscribe', 'with', 'stop', 'no', 'extra', 'charge', 'help', '08702840625comuk', '220-cm2', '9ae']",spam
4791,"['gd', 'luck', '4', 'ur', 'exams', '-']",ham
5065,"['i', 'calls', 'you', 'later', 'afternoon', 'onwords', 'mtnl', 'service', 'get', 'problem', 'in', 'south', 'mumbai', 'i', 'can', 'hear', 'you', 'but', 'you', 'cannt', 'listen', 'me']",ham
129,"['kkhow', 'much', 'does', 'it', 'cost?']",ham
1081,"['can', 'u', 'get', 'pic', 'msgs', 'to', 'your', 'phone?']",ham
4459,"['this', 'is', 'wishing', 'you', 'a', 'great', 'day', 'moji', 'told', 'me', 'about', 'your', 'offer', 'and', 'as', 'always', 'i', 'was', 'speechless', 'you', 'offer', 'so', 'easily', 'to', 'go', 'to', 'great', 'lengths', 'on', 'my', 'behalf', 'and', 'its', 'stunning', 'my', 'exam', 'is', 'next', 'friday', 'after', 'that', 'i', 'will', 'keep', 'in', 'touch', 'more', 'sorry']",ham
5178,"['sms', 'auction', '-', 'a', 'brand', 'new', 'nokia', '7250', 'is', 'up', '4', 'auction', 'today!', 'auction', 'is', 'free', '2', 'join', '&', 'take', 'part!', 'txt', 'nokia', 'to', '86021', 'now!']",spam
4758,"['thanks', '4', 'your', 'continued', 'support', 'your', 'question', 'this', 'week', 'will', 'enter', 'u', 'in2', 'our', 'draw', '4', 'å£100', 'cash', 'name', 'the', 'new', 'us', 'president?', 'txt', 'ans', 'to', '80082']",spam
2068,"['eerie', 'nokia', 'tones', '4u', 'rply', 'tone', 'title', 'to', '8007', 'eg', 'tone', 'dracula', 'to', '8007', 'titles', 'ghost', 'addamsfa', 'munsters', 'exorcist', 'twilight', 'wwwgetzedcouk', 'pobox36504w45wq', '150p']",spam
4466,"['she', 'said', 'do', 'u', 'mind', 'if', 'i', 'go', 'into', 'the', 'bedroom', 'for', 'a', 'minute', '?', 'ok', 'i', 'sed', 'in', 'a', 'sexy', 'mood', 'she', 'came', 'out', '5', 'minuts', 'latr', 'wid', 'a', 'caken', 'my', 'wife']",ham
4380,"['mathews', 'or', 'tait', 'or', 'edwards', 'or', 'anderson']",ham
3286,"['the', 'gas', 'station', 'is', 'like', 'a', 'block', 'away', 'from', 'my', 'house', 'youll', 'drive', 'right', 'by', 'it', 'since', 'armenia', 'ends', 'at', 'swann', 'and', 'you', 'have', 'to', 'take', 'howard']",ham
3028,"['what', 'is', 'your', 'record', 'for', 'one', 'night?']",ham
1778,"['loan', 'for', 'any', 'purpose', 'å£500', '-', 'å£75000', 'homeowners', '+', 'tenants', 'welcome', 'have', 'you', 'been', 'previously', 'refused?', 'we', 'can', 'still', 'help', 'call', 'free', '0800', '1956669', 'or', 'text', 'back', 'help']",spam
2108,"['lara', 'said', 'she', 'can', 'loan', 'me', '&lt;#&gt;']",ham
5241,"['its', 'a', 'part', 'of', 'checking', 'iq']",ham
1415,"['jay', 'is', 'snickering', 'and', 'tells', 'me', 'that', 'x', 'is', 'totally', 'fucking', 'up', 'the', 'chords', 'as', 'we', 'speak']",ham
609,"['its', 'fine', 'imma', 'get', 'a', 'drink', 'or', 'somethin', 'want', 'me', 'to', 'come', 'find', 'you?']",ham
3780,"['dear', 'friends', 'sorry', 'for', 'the', 'late', 'information', 'today', 'is', 'the', 'birthday', 'of', 'our', 'loving', 'arpraveesh', 'for', 'more', 'details', 'log', 'on', 'to', 'face', 'book', 'and', 'see', 'its', 'his', 'number', '+', '&lt;#&gt;', 'dont', 'miss', 'a', 'delicious', 'treat']",ham
3430,"['yeah', 'if', 'we', 'do', 'have', 'to', 'get', 'a', 'random', 'dude', 'we', 'need', 'to', 'change', 'our', 'info', 'sheets', 'to', 'party', '&lt;#&gt;', '/7', 'never', 'study', 'just', 'to', 'be', 'safe']",ham
1350,"['bugis', 'oso', 'near', 'wat']",ham
2030,"['i', 'noe', 'la', 'u', 'wana', 'pei', 'bf', 'oso', 'rite', 'k', 'lor', 'other', 'days', 'den']",ham
350,"['nah', 'cant', 'help', 'you', 'there', 'ive', 'never', 'had', 'an', 'iphone']",ham
69,"['i', 'plane', 'to', 'give', 'on', 'this', 'month', 'end']",ham
2664,"['r', 'u', 'meeting', 'da', 'ge', 'at', 'nite', 'tmr?']",ham
2842,"['tunji', 'hows', 'the', 'queen?', 'how', 'are', 'you', 'doing', 'this', 'is', 'just', 'wishing', 'you', 'a', 'great', 'day', 'abiola']",ham
4056,"['noice', 'text', 'me', 'when', 'youre', 'here']",ham
631,"['thank', 'u!']",ham
4916,"['this', 'is', 'the', '2nd', 'time', 'we', 'have', 'tried', '2', 'contact', 'u', 'u', 'have', 'won', 'the', '750', 'pound', 'prize', '2', 'claim', 'is', 'easy', 'call', '08712101358', 'now!', 'only', '10p', 'per', 'min', 'bt-national-rate']",spam
2021,"['u', 'can', 'win', 'å£100', 'of', 'music', 'gift', 'vouchers', 'every', 'week', 'starting', 'now', 'txt', 'the', 'word', 'draw', 'to', '87066', 'tscs', 'wwwldewcom', 'skillgame1winaweek', 'age16150ppermesssubscription']",spam
446,"['well', 'done', 'blimey', 'exercise', 'yeah', 'i', 'kinda', 'remember', 'wot', 'that', 'is', 'hmm']",ham
4726,"['had', 'your', 'mobile', '10', 'mths?', 'update', 'to', 'the', 'latest', 'camera/video', 'phones', 'for', 'free', 'keep', 'ur', 'same', 'number', 'get', 'extra', 'free', 'mins/texts', 'text', 'yes', 'for', 'a', 'call']",spam
4137,"['good!', 'no', 'don‰û÷t', 'need', 'any', 'receipts‰ûówell', 'done!', '‰û_', 'yes', 'please', 'tell', 'what‰û÷s', 'her', 'number', 'i', 'could', 'ring', 'her']",ham
2417,"['madamregret', 'disturbancemight', 'receive', 'a', 'reference', 'check', 'from', 'dlf', 'premaricakindly', 'be', 'informedrgdsrakheshkerala']",ham
1641,"['sleeping', 'nt', 'feeling', 'well']",ham
5015,"['hey', 'galsu', 'all', 'wanna', 'meet', '4', 'dinner', 'at', 'nìâte?']",ham
3456,"['friendship', 'poem', 'dear', 'o', 'dear', 'u', 'r', 'not', 'near', 'but', 'i', 'can', 'hear', 'dont', 'get', 'fear', 'live', 'with', 'cheer', 'no', 'more', 'tear', 'u', 'r', 'always', 'my', 'dear', 'gud', 'ni8']",ham
300,"['awesome', 'i', 'remember', 'the', 'last', 'time', 'we', 'got', 'somebody', 'high', 'for', 'the', 'first', 'time', 'with', 'diesel', 'v']",ham
1134,"['u', 'wake', 'up', 'already?', 'thanx', '4', 'e', 'tau', 'sar', 'piah', 'its', 'quite', 'nice']",ham
4819,"['check', 'out', 'choose', 'your', 'babe', 'videos', '@', 'smsshsexnetun', 'fgkslpopw', 'fgkslpo']",spam
3435,"['if', 'india', 'win', 'or', 'level', 'series', 'means', 'this', 'is', 'record']",ham
2699,"['feb', '&lt;#&gt;', 'is', '\\i', 'love', 'u\\', 'day', 'send', 'dis', 'to', 'all', 'ur', '\\valued', 'frnds\\', 'evn', 'me', 'if', '3', 'comes', 'back', 'ull', 'gt', 'married', 'd', 'person', 'u', 'luv!', 'if', 'u', 'ignore', 'dis', 'u', 'will', 'lose', 'ur', 'luv', '4', 'evr']",ham
3938,"['y', 'ì_', 'wan', 'to', 'go', 'there?', 'c', 'doctor?']",ham
4686,"['eatin', 'my', 'lunch']",ham
3109,"['good', 'luck!', 'draw', 'takes', 'place', '28th', 'feb', '06', 'good', 'luck!', 'for', 'removal', 'send', 'stop', 'to', '87239', 'customer', 'services', '08708034412']",spam
4226,"['buy', 'one', 'egg', 'for', 'me', 'daplease']",ham
652,"['wait', 'do', 'you', 'know', 'if', 'wesleys', 'in', 'town?', 'i', 'bet', 'she', 'does', 'hella', 'drugs!']",ham
1019,"['don', 'knowwait', 'i', 'will', 'check', 'it']",ham
3792,"['hey', 'are', 'you', 'angry', 'with', 'me', 'reply', 'me', 'dr']",ham
1455,"['summers', 'finally', 'here!', 'fancy', 'a', 'chat', 'or', 'flirt', 'with', 'sexy', 'singles', 'in', 'yr', 'area?', 'to', 'get', 'matched', 'up', 'just', 'reply', 'summer', 'now', 'free', '2', 'join', 'optout', 'txt', 'stop', 'help08714742804']",spam
3529,"['tyler', 'getting', 'an', '8th', 'has', 'to', 'leave', 'not', 'long', 'after', '9', 'can', 'you', 'get', 'here', 'in', 'like', 'an', 'hour?']",ham
1153,"['1000s', 'of', 'girls', 'many', 'local', '2', 'u', 'who', 'r', 'virgins', '2', 'this', '&', 'r', 'ready', '2', '4fil', 'ur', 'every', 'sexual', 'need', 'can', 'u', '4fil', 'theirs?', 'text', 'cute', 'to', '69911å£150p', 'm']",spam
2087,"['well', 'done', 'england!', 'get', 'the', 'official', 'poly', 'ringtone', 'or', 'colour', 'flag', 'on', 'yer', 'mobile!', 'text', 'tone', 'or', 'flag', 'to', '84199', 'now!', 'opt-out', 'txt', 'eng', 'stop', 'box39822', 'w111wx', 'å£150']",spam
4412,"['sad', 'story', 'of', 'a', 'man', '-', 'last', 'week', 'was', 'my', 'bday', 'my', 'wife', 'didnt', 'wish', 'me', 'my', 'parents', 'forgot', 'n', 'so', 'did', 'my', 'kids', 'i', 'went', 'to', 'work', 'even', 'my', 'colleagues', 'did', 'not', 'wish']",ham
3424,"['true', 'its', 'easier', 'with', 'her', 'here']",ham
2349,"['you', 'will', 'be', 'in', 'the', 'place', 'of', 'that', 'man']",ham
1174,"['yay!', 'you', 'better', 'not', 'have', 'told', 'that', 'to', '5', 'other', 'girls', 'either']",ham
3352,"['i', 'emailed', 'yifeng', 'my', 'part', 'oredi', 'can', 'ì_', 'get', 'it', 'fr', 'him']",ham
2260,"['did', 'you', 'show', 'him', 'and', 'wot', 'did', 'he', 'say', 'or', 'could', 'u', 'not', 'c', 'him', '4', 'dust?']",ham
4455,"['if', 'you', 'want', 'to', 'mapquest', 'it', 'or', 'something', 'look', 'up', '\\usf', 'dogwood', 'drive\\']",ham
539,"['i', 'am', 'in', 'tirupur', 'da', 'once', 'you', 'started', 'from', 'office', 'call', 'me']",ham
3810,"['excellent!', 'wish', 'we', 'were', 'together', 'right', 'now!']",ham
746,"['i', 'promise', 'to', 'take', 'good', 'care', 'of', 'you', 'princess', 'i', 'have', 'to', 'run', 'now', 'please', 'send', 'pics', 'when', 'you', 'get', 'a', 'chance', 'ttyl!']",ham
363,"['busy', 'here', 'trying', 'to', 'finish', 'for', 'new', 'year', 'i', 'am', 'looking', 'forward', 'to', 'finally', 'meeting', 'you']",ham
4019,"['university', 'of', 'southern', 'california']",ham
1423,"['lol', 'great', 'now', 'im', 'getting', 'hungry']",ham
1553,"['ok', 'how', 'you', 'dear', 'did', 'you', 'call', 'chechi']",ham
5191,"['sorry', 'ill', 'call', 'later']",ham
3603,"['hey', 'morning', 'what', 'you', 'come', 'to', 'ask-', 'pa']",ham
2132,"['spoke', 'with', 'uncle', 'john', 'today', 'he', 'strongly', 'feels', 'that', 'you', 'need', 'to', 'sacrifice', 'to', 'keep', 'me', 'here', 'hes', 'going', 'to', 'call', 'you', 'when', 'he', 'does', 'i', 'beg', 'you', 'to', 'just', 'listen', 'dont', 'make', 'any', 'promises', 'or', 'make', 'it', 'clear', 'things', 'are', 'not', 'easy', 'and', 'i', 'need', 'you', 'to', 'please', 'let', 'us', 'work', 'things', 'out', 'as', 'long', 'as', 'i', 'keep', 'expecting', 'help', 'my', 'creativity', 'will', 'be', 'stifled', 'so', 'pls', 'just', 'keep', 'him', 'happy', 'no', 'promises', 'on', 'your', 'part']",ham
923,"['she', 'went', 'to', 'attend', 'another', 'two', 'rounds', 'todaybut', 'still', 'didt', 'reach', 'home']",ham
5280,"['vikky', 'come', 'around', '&lt;time&gt;']",ham
949,"['is', 'that', 'what', 'time', 'you', 'want', 'me', 'to', 'come?']",ham
4374,"['ur', 'tonexs', 'subscription', 'has', 'been', 'renewed', 'and', 'you', 'have', 'been', 'charged', 'å£450', 'you', 'can', 'choose', '10', 'more', 'polys', 'this', 'month', 'wwwclubzedcouk', '*billing', 'msg*']",spam
911,"['i', 'am', 'sorry', 'it', 'hurt', 'you']",ham
2743,"['tick', 'tick', 'tick', 'babe']",ham
515,"['sno', 'competition', 'for', 'him']",ham
5520,"['no', 'i', 'dont', 'want', 'to', 'hear', 'anything']",ham
3092,['staffsciencenusedusg/~phyhcmk/teaching/pc1323'],ham
1293,"['happy', 'birthday', 'may', 'all', 'ur', 'dreams', 'come', 'true']",ham
70,"['wah', 'lucky', 'man', 'then', 'can', 'save', 'money', 'hee']",ham
4848,"['either', 'way', 'works', 'for', 'me', 'i', 'am', '&lt;#&gt;', 'years', 'old', 'hope', 'that', 'doesnt', 'bother', 'you']",ham
2806,"['december', 'only!', 'had', 'your', 'mobile', '11mths+?', 'you', 'are', 'entitled', 'to', 'update', 'to', 'the', 'latest', 'colour', 'camera', 'mobile', 'for', 'free!', 'call', 'the', 'mobile', 'update', 'co', 'free', 'on', '08002986906']",spam
153,"['as', 'per', 'your', 'request', 'melle', 'melle', 'oru', 'minnaminunginte', 'nurungu', 'vettam', 'has', 'been', 'set', 'as', 'your', 'callertune', 'for', 'all', 'callers', 'press', '*9', 'to', 'copy', 'your', 'friends', 'callertune']",ham
3336,"['i', 'am', 'at', 'the', 'gas', 'station', 'go', 'there']",ham
2340,"['tell', 'dear', 'what', 'happen', 'to', 'you', 'why', 'you', 'talking', 'to', 'me', 'like', 'an', 'alian']",ham
2016,"['better', 'than', 'bb', 'if', 'he', 'wont', 'use', 'it', 'his', 'wife', 'will', 'or', 'them', 'doctor']",ham
1886,"['urgent!', 'please', 'call', '09061743811', 'from', 'landline', 'your', 'abta', 'complimentary', '4*', 'tenerife', 'holiday', 'or', 'å£5000', 'cash', 'await', 'collection', 'sae', 't&cs', 'box', '326', 'cw25wx', '150ppm']",spam
3172,"['dear', 'voucher', 'holder', 'to', 'claim', 'this', 'weeks', 'offer', 'at', 'you', 'pc', 'please', 'go', 'to', 'http//wwwe-tlpcouk/reward', 'ts&cs', 'apply']",spam
1152,"['ok', 'i', 'go', 'change', 'also']",ham
3324,"['nope', 'juz', 'off', 'from', 'work']",ham
5032,"['*', 'was', 'really', 'good', 'to', 'see', 'you', 'the', 'other', 'day', 'dudette', 'been', 'missing', 'you!']",ham
598,"['will', 'do', 'was', 'exhausted', 'on', 'train', 'this', 'morning', 'too', 'much', 'wine', 'and', 'pie', 'you', 'sleep', 'well', 'too']",ham
5525,"['i', 'want', 'to', 'tell', 'you', 'how', 'bad', 'i', 'feel', 'that', 'basically', 'the', 'only', 'times', 'i', 'text', 'you', 'lately', 'are', 'when', 'i', 'need', 'drugs']",ham
1558,"['message', 'from', 'i', 'am', 'at', 'truro', 'hospital', 'on', 'ext', 'you', 'can', 'phone', 'me', 'here', 'as', 'i', 'have', 'a', 'phone', 'by', 'my', 'side']",ham
2513,"['ok', 'ill', 'send', 'you', 'with', 'in', '&lt;decimal&gt;', 'ok']",ham
2279,"['r', 'ì_', 'comin', 'back', 'for', 'dinner?']",ham
3407,"['do', 'you', 'want', 'a', 'new', 'nokia', '3510i', 'colour', 'phone', 'deliveredtomorrow?', 'with', '300', 'free', 'minutes', 'to', 'any', 'mobile', '+', '100', 'free', 'texts', '+', 'free', 'camcorder', 'reply', 'or', 'call', '08000930705']",spam
1117,"['449050000301', 'you', 'have', 'won', 'a', 'å£2000', 'price!', 'to', 'claim', 'call', '09050000301']",spam
604,"['meet', 'after', 'lunch', 'la']",ham
1881,"['sorry', 'i', 'cant', 'help', 'you', 'on', 'this']",ham
3214,"['i', 'want', 'snow', 'its', 'just', 'freezing', 'and', 'windy']",ham
1780,"[';-', 'oh', 'well', 'c', 'u', 'later']",ham
5113,"['u', 'definitely', 'need', 'a', 'module', 'from', 'e', 'humanities', 'dis', 'sem', 'izzit?', 'u', 'wan', '2', 'take', 'other', 'modules', '1st?']",ham
3497,"['you', 'said', 'to', 'me', 'before', 'i', 'went', 'back', 'to', 'bed', 'that', 'you', 'cant', 'sleep', 'for', 'anything']",ham
3441,"['save', 'money', 'on', 'wedding', 'lingerie', 'at', 'wwwbridalpetticoatdreamscouk', 'choose', 'from', 'a', 'superb', 'selection', 'with', 'national', 'delivery', 'brought', 'to', 'you', 'by', 'weddingfriend']",spam
2034,"['simply', 'sitting', 'and', 'watching', 'match', 'in', 'office']",ham
116,"['you', 'are', 'a', 'winner', 'u', 'have', 'been', 'specially', 'selected', '2', 'receive', 'å£1000', 'or', 'a', '4*', 'holiday', 'flights', 'inc', 'speak', 'to', 'a', 'live', 'operator', '2', 'claim', '0871277810910p/min', '18+']",spam
364,"['good', 'afternoon', 'sunshine!', 'how', 'dawns', 'that', 'day', '?', 'are', 'we', 'refreshed', 'and', 'happy', 'to', 'be', 'alive?', 'do', 'we', 'breathe', 'in', 'the', 'air', 'and', 'smile', '?', 'i', 'think', 'of', 'you', 'my', 'love', 'as', 'always']",ham
4982,"['networking', 'job', 'is', 'there']",ham
276,"['tell', 'rob', 'to', 'mack', 'his', 'gf', 'in', 'the', 'theater']",ham
2514,"['bognor', 'it', 'is!', 'should', 'be', 'splendid', 'at', 'this', 'time', 'of', 'year']",ham
688,"['thanks', 'love', 'but', 'am', 'i', 'doing', 'torch', 'or', 'bold']",ham
1382,"['its', 'ok', 'my', 'arm', 'is', 'feeling', 'weak', 'cuz', 'i', 'got', 'a', 'shot', 'so', 'we', 'can', 'go', 'another', 'time']",ham
1516,"['i', 'need', 'to', 'come', 'home', 'and', 'give', 'you', 'some', 'good', 'lovin']",ham
3143,"['haha', 'i', 'heard', 'that', 'text', 'me', 'when', 'youre', 'around']",ham
172,"['what', 'time', 'you', 'coming', 'down', 'later?']",ham
